,movie_id,title,attributes
291,0234829,Il sogno di una estate,"A rich girl whose family summers on Cape Cod has a romance with a local poor boy who hopes to become a major league baseball player.Comedy, Drama, RomanceFreddie Prinze Jr., Jessica Biel, Fred Ward, Matthew Lillard, Brian Dennehy, Jason Gedrick, Brittany Murphy, Bruce Davison, Marc Blucas, Wilmer Valderrama, Corey Pearson, Christian Kane, Cedric Pendleton, Gabriel Mann, Jed RheinMichael Tollin"
292,0235737,Salton Sea - Incubi e menzogne,"After a tragic incident, a man drifts into a world populated by thugs and speed junkies.Crime, Drama, MysteryVal Kilmer, Vincent D'Onofrio, Adam Goldberg, Luis Guzmán, Doug Hutchison, Anthony LaPaglia, Glenn Plummer, Peter Sarsgaard, Deborah Kara Unger, Chandra West, BD Wong, R. Lee Ermey, Shalom Harlow, Shirley Knight, Meat LoafD.J. Caruso"
293,0236348,Josie and the Pussycats,"A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.Comedy, MusicRachael Leigh Cook, Rosario Dawson, Tara Reid, Gabriel Mann, Paulo Costanzo, Missi Pyle, Alan Cumming, Parker Posey, Tom Butler, Carson Daly, Aries Spears, Alexander Martin, Faedragh Carpenter, Justin Chatwin, Marites PinedaHarry Elfont, Deborah Kaplan"
294,0237572,La promessa,"A retiring police detective pledges to catch the killer of a young child.Crime, Drama, MysteryPatricia Clarkson, Beau Daniels, Benicio Del Toro, Dale Dickey, Wendy Donaldson, Adrien Dorval, Aaron Eckhart, Shawn Henter, Kathy Jensen, Taryn Knowles, Nels Lennarson, Costas Mandylor, J.J. McColl, Gordon May, Gardiner MillarSean Penn"
295,0238247,God's Army,"Life as a Mormon missionary isn't what 19-year-old Brandon Allen expected: so many rules and so few successes. Los Angeles is as unrepentant as Sodom and Gomorrah. He's forced to share a ...DramaMatthew A. Brown, Richard Dutcher, Jacque Gray, Jeffrey Scott Kelly, Desean Terry, Michael Buster, Luis Robledo, John Pentecost, Lynne Carr, Kelli Coleman, Anthony Anselmi, Pete Jackson, Seamus Hurley, Francine Riber, Fawn PerezRichard Dutcher"
296,0238380,Equilibrium,"In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state.Action, Drama, Sci-FiChristian Bale, Dominic Purcell, Sean Bean, Christian Kahrmann, John Keogh, Sean Pertwee, William Fichtner, Angus Macfadyen, David Barrash, Dirk Martens, Taye Diggs, Matthew Harbour, Maria Pia Calzone, Emily Siewert, Emily WatsonKurt Wimmer"
297,0238546,La regina dei dannati,"In this loose sequel toDrama, Fantasy, HorrorAaliyah, Stuart Townsend, Marguerite Moreau, Vincent Perez, Paul McGann, Lena Olin, Christian Manon, Claudia Black, Bruce Spence, Matthew Newton, Tiriel Mora, Megan Cooper, Johnathan Devoy, Robert Farnham, Conrad StandishMichael Rymer"
298,0238924,The Dangerous Lives of Altar Boys,"A group of Catholic school friends, after being caught drawing an obscene comic book, plan a heist that will outdo their previous prank and make them local legends.Comedy, DramaEmile Hirsch, Kieran Culkin, Vincent D'Onofrio, Jena Malone, Jake Richardson, Tyler Long, Jodie Foster, Arthur Bridgers, Scott Simpson, Melissa McBride, Michael Harding, Chandler McIntyre, Jeffrey West, Yvonne Erickson, Nicky OlsonPeter Care"
299,0239395,Come cani & gatti,"A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware.Action, Comedy, FamilyJeff Goldblum, Elizabeth Perkins, Alexander Pollock, Miriam Margolyes, Myron Natwick, Doris Chillcott, Kirsten Robek, Frank C. Turner, Mar Andersons, Gillian Barber, Carol Ann Susi, Randi Kaplan, Mary Bogue, Alvin Sanders, Mark SchooleyLawrence Guterman"
300,0239949,Dimmi che non è vero,"Jo and Gilly date. They find out they're brother and sister. Jo moves away. Gilly finds out that he's not Jo's brother and that Jo's getting married. Can he stop the wedding in time?Comedy, RomanceChris Klein, Heather Graham, Orlando Jones, Sally Field, Richard Jenkins, John Rothman, Jack Plotnick, Eddie Cibrian, Mark Pellegrino, Brent Hinkley, Henry Cho, Richard Riehle, Brent Briscoe, Ezra Buzzington, Julie WhiteJ.B. Rogers"
301,0239986,I marciapiedi di New York,"The interlocking lives and loves of six New Yorkers.Comedy, RomancePenny Balfour, Edward Burns, Michael Leydon Campbell, Nadia Dajani, Rosario Dawson, Kathleen Doyle, Dennis Farina, Heather Graham, Leah Gray, Timothy Jerome, David Krumholtz, Libby Langdon, Alicia Meer, Brittany Murphy, Ted NeustadtEdward Burns"
302,0240462,Il dottor Dolittle 2,"Dolittle must save a forest and a bear's life.Comedy, Family, FantasyEddie Murphy, Kristen Wilson, Raven-Symoné, Kyla Pratt, Lil' Zane, Denise Dowse, James Avery, Elayn J. Taylor, Andy Richter, Kevin Pollak, Victor Raider-Wexler, Jeffrey Jones, Mark Griffin, Ken Hudson Campbell, Anne StedmanSteve Carr"
303,0240468,Kung Pow,"A rough-around-the-edges martial arts master seeks revenge for his parent's death.Action, ComedySteve Oedekerk, Fei Lung, Leo Lee, Ling-Ling Hsieh, Lin Yan, Chia Yung Liu, Hui Lou Chen, Chi Ma, Jennifer Tung, Escobar Tongue, Ming Lo, Peggy Lu, Tad Horino, Tori Tran, Simon RheeSteve Oedekerk"
304,0240510,Le quattro piume,"A British officer resigns his post just before battle and subsequently receives four white feathers from his friends and fiancee as symbols of what they believe to be his cowardice.Action, Adventure, DramaWes Bentley, Mohamed Bouich, Campbell Brown, Daniel Caltagirone, James Cosmo, Andy Coumbe, Angela Douglas, Karim Doukkali, Lucy Gordon, Megan Hall, James Hillier, Nick Holder, Djimon Hounsou, Kate Hudson, Alex JenningsShekhar Kapur"
305,0240515,Freddy Got Fingered,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.ComedyTom Green, Rip Torn, Marisa Coughlan, Eddie Kaye Thomas, Harland Williams, Anthony Michael Hall, Julie Hagerty, Jackson Davies, Connor Widdows, John R. Taylor, Bob Osborne, Fiona Hogan, George Gordon, Ron Selmour, Drew BarrymoreTom Green"
306,0240900,Slackers,"When geeky Ethan discovers three fellow students scamming the examination system, he blackmails them to win over the college's most popular girl.Comedy, RomanceDevon Sawa, Jason Segel, Michael C. Maronna, Jason Schwartzman, Jaime King, Laura Prepon, Travis Davis, Jim Rash, Nat Faxon, Don Michaelson, Retta, Marilyn Staley, Jason Garner, Gedde Watanabe, Heidi KramerDewey Nicks"
307,0241527,Harry Potter e la pietra filosofale,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.Adventure, Family, FantasyRichard Harris, Maggie Smith, Robbie Coltrane, Saunders Triplets, Daniel Radcliffe, Fiona Shaw, Harry Melling, Richard Griffiths, Derek Deadman, Ian Hart, Ben Borowiecki, Warwick Davis, Verne Troyer, John Hurt, Richard BremmerChris Columbus"
308,0241760,Un ragazzo tutto nuovo,"A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town's other high school.ComedyDJ Qualls, Eliza Dushku, Zooey Deschanel, Jerod Mixon, Parry Shen, Lyle Lovett, Eddie Griffin, Sunny Mabrey, Ross Patterson, Matt Gogin, Horatio Sanz, Tony Hawk, Geoffrey Lewis, Charlie O'Connell, Gene SimmonsEd Decter"
309,0242252,L'intrigo della collana,"In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace.Drama, History, RomanceHilary Swank, Jonathan Pryce, Simon Baker, Adrien Brody, Brian Cox, Joely Richardson, Christopher Walken, Hayden Panettiere, Simon Kunz, Paul Brooke, Peter Eyre, Frank McCusker, Simon Shackleton, Hermione Gulliford, Geoffrey HutchingsCharles Shyer"
310,0242445,Ferite mortali,"Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption.Action, Crime, ThrillerSteven Seagal, DMX, Isaiah Washington, Anthony Anderson, Michael Jai White, Bill Duke, Jill Hennessy, Tom Arnold, Bruce McGill, David Vadim, Eva Mendes, Matthew G. Taylor, Paolo Mastropietro, Shane Daly, Drag-OnAndrzej Bartkowiak"
311,0242508,Harvard Man,"A basketball player strikes a deal with the mob to fix a basketball game.Comedy, Crime, DramaAdrian Grenier, Sarah Michelle Gellar, Joey Lauren Adams, Eric Stoltz, Rebecca Gayheart, Gianni Russo, Ray Allen, Mike Vetere, Scottie Epstein, John Neville, Polly Shannon, Phillip Jarrett, Adam Bloch, Lauren Collis, Landy CannonJames Toback"
312,0242587,L.I.E.,"A 15-year-old Long Island boy loses everything and everyone he knows, soon becoming involved in a relationship with a much older man.Crime, DramaPaul Dano, Bruce Altman, Billy Kay, James Costa, Tony Michael Donnelly, Michelle Carano, Tatiana Burgos, Brian Cox, B. Constance Barry, Walter Masterson, Brad Silnutzer, Bob Gerardi, Adam LeFevre, Frank Rivers, Anthony F. PeragineMichael Cuesta"
313,0242998,Valentine - Appuntamento con la morte,"Five women are stalked by an unknown assailant while preparing for Valentine's Day.Horror, Mystery, ThrillerDenise Richards, David Boreanaz, Marley Shelton, Jessica Capshaw, Jessica Cauffiel, Katherine Heigl, Hedy Burress, Fulvio Cecere, Daniel Cosgrove, Johnny Whitworth, Woody Jeffreys, Adam J. Harrington, Claude Duhamel, Wyatt Page, Benita HaJamie Blanks"
314,0243155,Il diario di Bridget Jones,"Bridget Jones is determined to improve herself while she looks for love in a year in which she keeps a personal diary.Comedy, Drama, RomanceRenée Zellweger, Gemma Jones, Celia Imrie, James Faulkner, Jim Broadbent, Colin Firth, Charmian May, Hugh Grant, Paul Brooke, Felicity Montagu, Shirley Henderson, Sally Phillips, James Callis, Charlie Caine, Gareth MarksSharon Maguire"
315,0243415,Mercy Streets,"Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process.Action, Drama, CrimeEric Roberts, David A.R. White, Cynthia Watros, Shiek Mahmud-Bey, Lawrence Taylor, Stacy Keach, Robert LaSardo, Lisa Furst, Kevin Downes, Koji Kataoka, Robert Lyon Rasner, Brian C. Bennetts, John W. Mann, Jon Gunn, Michael VillaniJon Gunn"
316,0243585,Stuart Little 2,"Stuart and Snowbell set out across town to rescue a friend.Animation, Adventure, ComedyMichael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Anna Hoelck, Ashley Hoelck, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn, Marc John Jefferies, Angelo Massagli, Jim Doughan, Brad Garrett, Conan McCartyRob Minkoff"
317,0243655,Wet Hot American Summer,"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.Comedy, RomanceJaneane Garofalo, David Hyde Pierce, Michael Showalter, Marguerite Moreau, Paul Rudd, Zak Orth, Christopher Meloni, A.D. Miles, Molly Shannon, Gideon Jacobs, Ken Marino, Joe Lo Truglio, Michael Ian Black, Liam Norton, Amy PoehlerDavid Wain"
318,0243736,40 giorni & 40 notti,"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it.Comedy, RomanceJosh Hartnett, Shannyn Sossamon, Paulo Costanzo, Adam Trese, Emmanuelle Vaugier, Lorin Heath, Aaron Trainor, Glenn Fitzgerald, Monet Mazur, Christine Chatelain, Keegan Connor Tracy, Michael C. Maronna, Vinessa Shaw, Stefanie von Pfetten, Stanley AndersonMichael Lehmann"
319,0244000,Gli ultimi fuorilegge,"5 Southern friends return home when the war ends 1865. But Yankee soldiers and Pinkerton are busy helping a railroad baron grab land from farmers along the planned railroad west. The 5 friends fight back.Action, WesternColin Farrell, Scott Caan, Ali Larter, Gabriel Macht, Gregory Smith, Harris Yulin, Kathy Bates, Timothy Dalton, Will McCormack, Ronny Cox, Terry O'Quinn, Nathaniel Arcand, Ty O'Neal, Joe Stevens, Barry TubbLes Mayfield"
320,0244094,Never Again,"Two people who have pledged never to fall in love again then discover each other in a gay bar.Comedy, RomanceJeffrey Tambor, Jill Clayburgh, Caroline Aaron, Bill Duke, Sandy Duncan, Michael McKean, Dan'l Linehan, Bill Weeden, Eric Axen, David Bailey, Trazana Beverley, Tom Cappadona, Caitlin Clarke, India Cooper, Peter DinklageEric Schaeffer"
321,0244970,Qualcuno come te,"After being jilted by her boyfriend, a talk show talent scout writes a column on the relationship habits of men which gains her national fame.Comedy, RomanceAshley Judd, Greg Kinnear, Hugh Jackman, Marisa Tomei, Ellen Barkin, Catherine Dent, Peter Friedman, Laura Regan, Sue Jin Song, Keith Reddin, Derick Karlton Grant, Donna Hanover, Matthew Coyle, Nicolle Rochelle, Pon YangTony Goldwyn"
322,0245046,Charlotte Gray,"A young Scottish woman joins the French Resistance during World War II to rescue her Royal Air Force boyfriend who is lost in France.Drama, Romance, ThrillerCate Blanchett, James Fleet, Abigail Cruttenden, Charlotte McDougall, Rupert Penry-Jones, Robert Hands, Tom Goodman-Hill, Michael Fitzgerald, Hugh Ross, Martin Oldfield, Nicholas Farrell, Mike Burnside, Damian Myerscough, Miranda Bell, Angus WrightGillian Armstrong"
323,0245120,Desert Vampires,"A young man gets embroiled in a war against vampires.Action, Horror, ThrillerKerr Smith, Brendan Fehr, Izabella Miko, Johnathon Schaech, Phina Oruche, Simon Rex, Carrie Snodgress, Alexis Thorpe, Frederick Flynn, Beth Ann Styne, Bert Emmett, A.J. Buckley, Julia Schultz, Tony Pierce, Jamie MarshJ.S. Cardone"
324,0245317,The Next Big Thing,"A painter who finds success (and true love) after a pickpocket steals one of his works, gives it a false authorship and promotes the imaginary artist to instant success so he can cash in on his ill-gotten gains.Comedy, Romance, DramaChris Eigeman, Jamie Harris, Connie Britton, Janet Zarish, Mike Starr, Farley Granger, Marin Hinkle, Peter Giles, Dechen Thurman, John Seitz, Ileen Getz, Edward James Hyland, Gerta Grunen, Samia Shoaib, Doug StoneP.J. Posner"
325,0245341,P.S. Your Cat Is Dead!,"An actor holds a burglar hostage on New Year's Eve, after his girlfriend leaves him and his cat dies.ComedyLombardo Boyar, Steve Guttenberg, Cynthia Watros, A.J. Benza, Tom Wright, Shirley Knight, Kenneth Moskow, Paul Dillon, Fred Medrano, Ann Guttenberg, Stanley Guttenberg, Kim Marriner, Patsy Fitzgerald, Christopher Vogler, Lisa PopeilSteve Guttenberg"
326,0245674,I 13 spettri,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!Fantasy, HorrorTony Shalhoub, Embeth Davidtz, Matthew Lillard, Shannon Elizabeth, Alec Roberts, JR Bourne, Rah Digga, F. Murray Abraham, Matthew Harrison, Jacob Rupp, Mike Crestejo, Aubrey Lee Culp, Charles Andre, Mikhael Speidel, Daniel WesleySteve Beck"
327,0245686,Le avventure di Joe Dirt,"After being abandoned by his parents at the Grand Canyon, Joe Dirt tells the story of his journey to find his parents.Adventure, Comedy, DramaDavid Spade, Brittany Daniel, Dennis Miller, Adam Beach, Christopher Walken, Jaime Pressly, Kid Rock, Erik Per Sullivan, Megan Taylor Harvey, Caroline Aaron, Fred Ward, John Farley, Bob Zany, Bean Miller, Lee WalkerDennie Gordon"
328,0245844,Montecristo,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.Action, Adventure, DramaChristopher Adamson, JB Blanc, Guy Carleton, Barry Cassin, Jim Caviezel, Henry Cavill, Briana Corrigan, Brendan Costello, Mairead Devlin, Dagmara Dominczyk, Stella Feeley, James Frain, Patrick Godfrey, Luis Guzmán, Joe HanleyKevin Reynolds"
329,0246134,Lucky Break,"Under the leadership of a small-time bank robber, British inmates hatch a plan to escape by staging a musical.Comedy, Crime, RomanceJames Nesbitt, Olivia Williams, Timothy Spall, Bill Nighy, Lennie James, Ron Cook, Frank Harper, Raymond Waring, Christopher Plummer, Julian Barratt, Peter Wight, Celia Imrie, Peter McNamara, Andy Linden, Ram John HolderPeter Cattaneo"
330,0246404,The 24th Day,"Tom (Speedman) and Dan's (Marsden) one-night stand turns into an intense power-play between captor and captive.ThrillerJames Marsden, Scott Speedman, Sofía Vergara, Barry Papick, Charles J. Corrado Jr., Jarvis W. George, Scott Roman, Jeffrey Frost, Jona Harvey, Thea Chaloner, Brian Campbell, ZachTony Piccirillo"
331,0246464,Big trouble - Una valigia piena di guai,"The lives of several Miami denizens, from ad agents to gunrunners to street thugs to law enforcement to school-children, intersect with humorous and dangerous results.Comedy, Crime, ThrillerTim Allen, Rene Russo, Stanley Tucci, Tom Sizemore, Johnny Knoxville, Dennis Farina, Jack Kehler, Janeane Garofalo, Patrick Warburton, Ben Foster, Zooey Deschanel, Heavy D, Omar Epps, Jason Lee, Sofía VergaraBarry Sonnenfeld"
